timestamp,open,high,low,close,volume,symbol
2025-06-20 13:00:00,2.8419,2.8611,2.8145,2.83,729257.0132,SUI/USDT
2025-06-20 14:00:00,2.829,2.8365,2.7538,2.76,859774.6633,SUI/USDT
2025-06-20 15:00:00,2.7599,2.7861,2.7586,2.7672,630622.0159,SUI/USDT
2025-06-20 16:00:00,2.7684,2.7694,2.724,2.7295,1434625.8302,SUI/USDT
2025-06-20 17:00:00,2.7293,2.737,2.65,2.7084,2457660.8706,SUI/USDT
2025-06-20 18:00:00,2.7077,2.7375,2.7028,2.7239,686218.9647,SUI/USDT
2025-06-20 19:00:00,2.7239,2.7298,2.7034,2.725,286826.1696,SUI/USDT
2025-06-20 20:00:00,2.7248,2.7806,2.7239,2.7543,426878.3611,SUI/USDT
2025-06-20 21:00:00,2.7548,2.7548,2.7267,2.7289,302807.6954,SUI/USDT
2025-06-20 22:00:00,2.7293,2.7293,2.6912,2.704,318256.6102,SUI/USDT
2025-06-20 23:00:00,2.7035,2.7198,2.688,2.7158,293011.0995,SUI/USDT
2025-06-21 00:00:00,2.7161,2.727,2.7068,2.7098,249212.2652,SUI/USDT
2025-06-21 01:00:00,2.7101,2.7318,2.7067,2.7266,245231.1915,SUI/USDT
2025-06-21 02:00:00,2.7268,2.7323,2.7167,2.7296,153036.3556,SUI/USDT
2025-06-21 03:00:00,2.7297,2.7491,2.7287,2.7361,229189.0523,SUI/USDT
2025-06-21 04:00:00,2.7359,2.7392,2.724,2.7256,107694.3735,SUI/USDT
2025-06-21 05:00:00,2.7256,2.7442,2.7245,2.7345,161095.4197,SUI/USDT
2025-06-21 06:00:00,2.7346,2.7364,2.727,2.7314,85359.633,SUI/USDT
2025-06-21 07:00:00,2.7318,2.7343,2.7195,2.7302,132821.2877,SUI/USDT
2025-06-21 08:00:00,2.7305,2.7542,2.7305,2.7536,229113.0001,SUI/USDT
2025-06-21 09:00:00,2.7535,2.7541,2.7237,2.7332,368489.9555,SUI/USDT
2025-06-21 10:00:00,2.7337,2.7398,2.7208,2.7259,283992.4437,SUI/USDT
2025-06-21 11:00:00,2.7262,2.7362,2.7226,2.7244,158961.0901,SUI/USDT
2025-06-21 12:00:00,2.7242,2.7387,2.6967,2.7007,558844.3479,SUI/USDT
2025-06-21 13:00:00,2.7012,2.7094,2.6563,2.6665,524257.6673,SUI/USDT
2025-06-21 14:00:00,2.6666,2.6729,2.6351,2.6473,791647.9694,SUI/USDT
2025-06-21 15:00:00,2.6468,2.6534,2.6137,2.6378,754169.2703,SUI/USDT
2025-06-21 16:00:00,2.6374,2.6522,2.6196,2.6311,354786.4108,SUI/USDT
2025-06-21 17:00:00,2.6309,2.6455,2.5901,2.6069,590811.0661,SUI/USDT
2025-06-21 18:00:00,2.6073,2.632,2.5898,2.5946,570497.4908,SUI/USDT
2025-06-21 19:00:00,2.5945,2.6025,2.5723,2.5748,534734.7459,SUI/USDT
2025-06-21 20:00:00,2.5753,2.6084,2.5678,2.5976,515191.0331,SUI/USDT
2025-06-21 21:00:00,2.5972,2.6028,2.4561,2.517,2052039.7226,SUI/USDT
2025-06-21 22:00:00,2.5165,2.5565,2.5125,2.5507,674849.5842,SUI/USDT
2025-06-21 23:00:00,2.5507,2.577,2.5062,2.5686,1848196.2541,SUI/USDT
2025-06-22 00:00:00,2.5693,2.616,2.5478,2.6045,1191580.2077,SUI/USDT
2025-06-22 01:00:00,2.6049,2.6092,2.5577,2.5596,394795.9402,SUI/USDT
2025-06-22 02:00:00,2.5603,2.581,2.5289,2.5555,454653.293,SUI/USDT
2025-06-22 03:00:00,2.5559,2.5687,2.5344,2.5572,681619.6389,SUI/USDT
2025-06-22 04:00:00,2.5581,2.585,2.5512,2.5772,682324.6846,SUI/USDT
2025-06-22 05:00:00,2.5769,2.5915,2.5606,2.5747,402139.964,SUI/USDT
2025-06-22 06:00:00,2.5744,2.6007,2.5641,2.5984,311047.4529,SUI/USDT
2025-06-22 07:00:00,2.5985,2.6001,2.5775,2.5829,272198.3167,SUI/USDT
2025-06-22 08:00:00,2.5833,2.5883,2.5673,2.5753,371448.4074,SUI/USDT
2025-06-22 09:00:00,2.5766,2.583,2.5328,2.5348,322095.9726,SUI/USDT
2025-06-22 10:00:00,2.5349,2.5699,2.5323,2.5581,285553.1028,SUI/USDT
2025-06-22 11:00:00,2.5589,2.5786,2.519,2.5302,928569.8334,SUI/USDT
2025-06-22 12:00:00,2.5301,2.5433,2.5048,2.5334,482567.632,SUI/USDT
2025-06-22 13:00:00,2.5334,2.5441,2.4056,2.4399,3586664.1382,SUI/USDT
2025-06-22 14:00:00,2.4404,2.4572,2.37,2.4291,2972200.2979,SUI/USDT
2025-06-22 15:00:00,2.4293,2.4415,2.3874,2.3945,658887.7211,SUI/USDT
2025-06-22 16:00:00,2.3941,2.4137,2.3843,2.4006,1621715.5622,SUI/USDT
2025-06-22 17:00:00,2.4001,2.4277,2.3644,2.4068,1448121.2076,SUI/USDT
2025-06-22 18:00:00,2.4066,2.4206,2.375,2.378,476910.4657,SUI/USDT
2025-06-22 19:00:00,2.3776,2.3827,2.3441,2.3533,751236.6915,SUI/USDT
2025-06-22 20:00:00,2.3548,2.388,2.2937,2.3772,2180305.5838,SUI/USDT
2025-06-22 21:00:00,2.3782,2.4028,2.3565,2.3624,608361.6639,SUI/USDT
2025-06-22 22:00:00,2.3636,2.4537,2.3622,2.4525,1134264.4839,SUI/USDT
2025-06-22 23:00:00,2.4526,2.4567,2.4379,2.4493,529574.9615,SUI/USDT
2025-06-23 00:00:00,2.4494,2.4911,2.4418,2.4634,591722.4127,SUI/USDT
2025-06-23 01:00:00,2.4639,2.5041,2.4519,2.499,590293.2032,SUI/USDT
2025-06-23 02:00:00,2.4991,2.5018,2.4783,2.4968,421744.111,SUI/USDT
2025-06-23 03:00:00,2.4967,2.4984,2.4717,2.4842,269137.2644,SUI/USDT
2025-06-23 04:00:00,2.4844,2.4979,2.4753,2.4853,412507.8791,SUI/USDT
2025-06-23 05:00:00,2.4859,2.5242,2.4842,2.516,891098.5618,SUI/USDT
2025-06-23 06:00:00,2.5166,2.5249,2.4909,2.5111,698332.6966,SUI/USDT
2025-06-23 07:00:00,2.5112,2.5335,2.5031,2.5158,632665.0582,SUI/USDT
2025-06-23 08:00:00,2.5161,2.5228,2.4954,2.5002,353004.9896,SUI/USDT
2025-06-23 09:00:00,2.5004,2.5145,2.4831,2.5129,490597.9303,SUI/USDT
2025-06-23 10:00:00,2.513,2.5147,2.4851,2.4971,480547.724,SUI/USDT
2025-06-23 11:00:00,2.497,2.5012,2.4813,2.4963,358018.4897,SUI/USDT
2025-06-23 12:00:00,2.4963,2.5267,2.4752,2.5264,703719.0355,SUI/USDT
2025-06-23 13:00:00,2.5263,2.5663,2.4667,2.5522,1634557.9674,SUI/USDT
2025-06-23 14:00:00,2.553,2.5782,2.5068,2.5099,1227118.5922,SUI/USDT
2025-06-23 15:00:00,2.5101,2.5264,2.4719,2.477,766420.6957,SUI/USDT
2025-06-23 16:00:00,2.4763,2.4806,2.396,2.4367,1813719.5188,SUI/USDT
2025-06-23 17:00:00,2.4372,2.5674,2.4276,2.538,1957612.6619,SUI/USDT
2025-06-23 18:00:00,2.5382,2.591,2.5365,2.5827,1177384.0252,SUI/USDT
2025-06-23 19:00:00,2.5819,2.6392,2.5816,2.6324,1525802.0804,SUI/USDT
