timestamp,open,high,low,close,volume,symbol
2025-06-12 10:00:00,6.745,6.752,6.659,6.705,5539.543709,AR/USDT
2025-06-12 11:00:00,6.689,6.691,6.624,6.656,6214.39374,AR/USDT
2025-06-12 12:00:00,6.655,6.793,6.608,6.743,7805.010063,AR/USDT
2025-06-12 13:00:00,6.745,6.817,6.696,6.758,21918.989733,AR/USDT
2025-06-12 14:00:00,6.758,6.868,6.758,6.799,12556.558064,AR/USDT
2025-06-12 15:00:00,6.802,6.814,6.645,6.66,3261.141857,AR/USDT
2025-06-12 16:00:00,6.656,6.756,6.647,6.722,5891.614618,AR/USDT
2025-06-12 17:00:00,6.726,6.82,6.724,6.763,2186.94514,AR/USDT
2025-06-12 18:00:00,6.766,6.774,6.632,6.669,4661.244689,AR/USDT
2025-06-12 19:00:00,6.677,6.693,6.49,6.544,7170.696529,AR/USDT
2025-06-12 20:00:00,6.528,6.573,6.408,6.453,12138.799344,AR/USDT
2025-06-12 21:00:00,6.448,6.539,6.429,6.444,4521.001432,AR/USDT
2025-06-12 22:00:00,6.439,6.469,6.381,6.4,5975.556747,AR/USDT
2025-06-12 23:00:00,6.402,6.469,6.384,6.404,15612.273045,AR/USDT
2025-06-13 00:00:00,6.404,6.411,6.049,6.127,52438.151056,AR/USDT
2025-06-13 01:00:00,6.113,6.113,5.896,5.951,47652.734716,AR/USDT
2025-06-13 02:00:00,5.949,5.994,5.9,5.962,6352.482976,AR/USDT
2025-06-13 03:00:00,5.958,6.139,5.946,6.093,8407.39116,AR/USDT
2025-06-13 04:00:00,6.09,6.154,6.017,6.071,16590.699019,AR/USDT
2025-06-13 05:00:00,6.066,6.093,6.052,6.055,8163.398301,AR/USDT
2025-06-13 06:00:00,6.059,6.112,6.009,6.081,16203.250848,AR/USDT
2025-06-13 07:00:00,6.085,6.129,6.046,6.058,14359.936047,AR/USDT
2025-06-13 08:00:00,6.057,6.136,6.046,6.086,7728.498144,AR/USDT
2025-06-13 09:00:00,6.075,6.091,6.01,6.04,7182.689349,AR/USDT
2025-06-13 10:00:00,6.039,6.052,5.978,6.05,4095.015399,AR/USDT
2025-06-13 11:00:00,6.028,6.074,6.015,6.067,2067.419561,AR/USDT
2025-06-13 12:00:00,6.072,6.093,5.962,5.991,4341.1215,AR/USDT
2025-06-13 13:00:00,5.982,6.063,5.971,6.005,2468.864738,AR/USDT
2025-06-13 14:00:00,6.009,6.04,5.923,6.004,11695.654776,AR/USDT
2025-06-13 15:00:00,6.003,6.127,5.971,6.079,9539.684023,AR/USDT
2025-06-13 16:00:00,6.08,6.182,6.053,6.129,9851.436325,AR/USDT
2025-06-13 17:00:00,6.13,6.13,6.023,6.076,1039.550697,AR/USDT
2025-06-13 18:00:00,6.076,6.085,5.918,5.981,10819.33812,AR/USDT
2025-06-13 19:00:00,5.987,6.024,5.95,5.99,1995.219753,AR/USDT
2025-06-13 20:00:00,5.992,6.08,5.987,6.054,1683.844424,AR/USDT
2025-06-13 21:00:00,6.062,6.108,6.03,6.072,1576.037408,AR/USDT
2025-06-13 22:00:00,6.081,6.141,6.081,6.126,1911.744816,AR/USDT
2025-06-13 23:00:00,6.122,6.164,6.115,6.152,5144.875612,AR/USDT
2025-06-14 00:00:00,6.15,6.182,6.122,6.14,9392.081274,AR/USDT
2025-06-14 01:00:00,6.143,6.143,6.085,6.13,5566.38468,AR/USDT
