timestamp,open,high,low,close,volume,symbol
2025-06-12 10:00:00,0.6783,0.6783,0.669,0.6723,488678.7631,OP/USDT
2025-06-12 11:00:00,0.6721,0.6728,0.6647,0.6671,389171.5275,OP/USDT
2025-06-12 12:00:00,0.6671,0.6769,0.6651,0.6728,405974.7766,OP/USDT
2025-06-12 13:00:00,0.6727,0.6854,0.6721,0.6852,430453.7077,OP/USDT
2025-06-12 14:00:00,0.6854,0.6922,0.682,0.6833,428104.8587,OP/USDT
2025-06-12 15:00:00,0.6835,0.6859,0.6621,0.6647,728082.4492,OP/USDT
2025-06-12 16:00:00,0.6645,0.6761,0.6637,0.6737,576241.2979,OP/USDT
2025-06-12 17:00:00,0.6736,0.6807,0.6731,0.6767,351942.7691,OP/USDT
2025-06-12 18:00:00,0.6764,0.6766,0.662,0.6668,371406.4017,OP/USDT
2025-06-12 19:00:00,0.667,0.6746,0.6459,0.6487,1558313.1128,OP/USDT
2025-06-12 20:00:00,0.6485,0.6507,0.6278,0.6329,856678.8922,OP/USDT
2025-06-12 21:00:00,0.6327,0.6386,0.6299,0.6331,463078.7731,OP/USDT
2025-06-12 22:00:00,0.6331,0.6382,0.6316,0.6332,366446.1671,OP/USDT
2025-06-12 23:00:00,0.6328,0.6371,0.6289,0.6292,463818.9041,OP/USDT
2025-06-13 00:00:00,0.6292,0.6296,0.598,0.6005,3500781.9638,OP/USDT
2025-06-13 01:00:00,0.6003,0.6006,0.5776,0.5821,3325669.7774,OP/USDT
2025-06-13 02:00:00,0.5822,0.5838,0.5722,0.5819,2235852.9869,OP/USDT
2025-06-13 03:00:00,0.5819,0.5911,0.5781,0.5854,1515870.2828,OP/USDT
2025-06-13 04:00:00,0.5853,0.5905,0.58,0.5855,1841643.0753,OP/USDT
2025-06-13 05:00:00,0.5855,0.5905,0.5835,0.5845,845750.5565,OP/USDT
2025-06-13 06:00:00,0.5844,0.5871,0.5771,0.5871,1015637.9027,OP/USDT
2025-06-13 07:00:00,0.5872,0.5879,0.5807,0.5826,1005621.5503,OP/USDT
2025-06-13 08:00:00,0.5827,0.6003,0.5806,0.5834,1721089.4284,OP/USDT
2025-06-13 09:00:00,0.5832,0.5843,0.5782,0.5819,969163.6062,OP/USDT
2025-06-13 10:00:00,0.5823,0.5843,0.5746,0.5843,704090.0926,OP/USDT
2025-06-13 11:00:00,0.5838,0.5871,0.5794,0.586,520008.8863,OP/USDT
2025-06-13 12:00:00,0.586,0.5919,0.5803,0.5821,1160592.0313,OP/USDT
2025-06-13 13:00:00,0.5819,0.5907,0.5786,0.5814,1542574.6065,OP/USDT
2025-06-13 14:00:00,0.5814,0.5849,0.574,0.5822,1145655.1736,OP/USDT
2025-06-13 15:00:00,0.5826,0.589,0.5791,0.5841,894046.6208,OP/USDT
2025-06-13 16:00:00,0.5842,0.5943,0.5767,0.5837,2362265.4298,OP/USDT
2025-06-13 17:00:00,0.5836,0.5836,0.5746,0.5811,1448195.7486,OP/USDT
2025-06-13 18:00:00,0.5806,0.5816,0.5592,0.5663,1959224.3429,OP/USDT
2025-06-13 19:00:00,0.566,0.5714,0.5634,0.5664,458881.3549,OP/USDT
2025-06-13 20:00:00,0.5666,0.5764,0.5636,0.5738,396778.5003,OP/USDT
2025-06-13 21:00:00,0.5742,0.5806,0.5721,0.5786,468853.1308,OP/USDT
2025-06-13 22:00:00,0.5788,0.5888,0.5788,0.5847,681403.0953,OP/USDT
2025-06-13 23:00:00,0.5847,0.5918,0.584,0.5902,481893.9609,OP/USDT
2025-06-14 00:00:00,0.5904,0.5939,0.5863,0.587,929908.7976,OP/USDT
2025-06-14 01:00:00,0.5868,0.5931,0.5828,0.5894,435253.3265,OP/USDT
2025-06-14 02:00:00,0.5893,0.5925,0.5843,0.5876,374384.6333,OP/USDT
2025-06-14 03:00:00,0.5877,0.5934,0.5871,0.5902,258916.6095,OP/USDT
